,Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)","Age-standardised rate
2001 Australian Standard Population (per 100,000)","Age-standardised rate
2023 Australian population 
(per 100,000)","Age-standardised rate
 (WHO) (per 100,000)","Age-standardised rate
 (Segi) (per 100,000)",ICD10 codes
278,Actual,Melanoma of the skin,1995,Males,90+,26.0,179.6,. .,. .,. .,. .,C43
279,Actual,Melanoma of the skin,1995,Males,All ages combined,4155.0,46.4,52.4,61.9,41.2,37.2,C43
280,Actual,Melanoma of the skin,1996,Males,00_04,1.0,0.2,. .,. .,. .,. .,C43
281,Actual,Melanoma of the skin,1996,Males,05_09,2.0,0.3,. .,. .,. .,. .,C43
282,Actual,Melanoma of the skin,1996,Males,10_14,9.0,1.3,. .,. .,. .,. .,C43
283,Actual,Melanoma of the skin,1996,Males,15_19,55.0,8.4,. .,. .,. .,. .,C43
284,Actual,Melanoma of the skin,1996,Males,20_24,69.0,9.8,. .,. .,. .,. .,C43
285,Actual,Melanoma of the skin,1996,Males,25_29,154.0,21.8,. .,. .,. .,. .,C43
286,Actual,Melanoma of the skin,1996,Males,30_34,158.0,22.0,. .,. .,. .,. .,C43
287,Actual,Melanoma of the skin,1996,Males,35_39,228.0,31.5,. .,. .,. .,. .,C43
288,Actual,Melanoma of the skin,1996,Males,40_44,305.0,45.3,. .,. .,. .,. .,C43
289,Actual,Melanoma of the skin,1996,Males,45_49,380.0,58.3,. .,. .,. .,. .,C43
290,Actual,Melanoma of the skin,1996,Males,50_54,393.0,76.3,. .,. .,. .,. .,C43
291,Actual,Melanoma of the skin,1996,Males,55_59,375.0,89.8,. .,. .,. .,. .,C43
292,Actual,Melanoma of the skin,1996,Males,60_64,404.0,114.7,. .,. .,. .,. .,C43
293,Actual,Melanoma of the skin,1996,Males,65_69,502.0,149.5,. .,. .,. .,. .,C43
294,Actual,Melanoma of the skin,1996,Males,70_74,508.0,184.9,. .,. .,. .,. .,C43
295,Actual,Melanoma of the skin,1996,Males,75_79,406.0,227.2,. .,. .,. .,. .,C43
296,Actual,Melanoma of the skin,1996,Males,80_84,253.0,240.2,. .,. .,. .,. .,C43
297,Actual,Melanoma of the skin,1996,Males,85_89,111.0,249.4,. .,. .,. .,. .,C43
298,Actual,Melanoma of the skin,1996,Males,90+,38.0,245.3,. .,. .,. .,. .,C43
299,Actual,Melanoma of the skin,1996,Males,All ages combined,4351.0,48.0,54.1,64.3,42,37.8,C43
300,Actual,Melanoma of the skin,1997,Males,00_04,1.0,0.2,. .,. .,. .,. .,C43
301,Actual,Melanoma of the skin,1997,Males,05_09,2.0,0.3,. .,. .,. .,. .,C43
302,Actual,Melanoma of the skin,1997,Males,10_14,10.0,1.5,. .,. .,. .,. .,C43
303,Actual,Melanoma of the skin,1997,Males,15_19,37.0,5.7,. .,. .,. .,. .,C43
304,Actual,Melanoma of the skin,1997,Males,20_24,91.0,13.3,. .,. .,. .,. .,C43
305,Actual,Melanoma of the skin,1997,Males,25_29,148.0,20.5,. .,. .,. .,. .,C43
306,Actual,Melanoma of the skin,1997,Males,30_34,185.0,26.2,. .,. .,. .,. .,C43
307,Actual,Melanoma of the skin,1997,Males,35_39,238.0,32.4,. .,. .,. .,. .,C43
308,Actual,Melanoma of the skin,1997,Males,40_44,290.0,42.4,. .,. .,. .,. .,C43
309,Actual,Melanoma of the skin,1997,Males,45_49,423.0,65.3,. .,. .,. .,. .,C43
310,Actual,Melanoma of the skin,1997,Males,50_54,476.0,85.7,. .,. .,. .,. .,C43
311,Actual,Melanoma of the skin,1997,Males,55_59,425.0,98.3,. .,. .,. .,. .,C43
312,Actual,Melanoma of the skin,1997,Males,60_64,432.0,120.1,. .,. .,. .,. .,C43
313,Actual,Melanoma of the skin,1997,Males,65_69,544.0,162.0,. .,. .,. .,. .,C43
314,Actual,Melanoma of the skin,1997,Males,70_74,600.0,213.9,. .,. .,. .,. .,C43
315,Actual,Melanoma of the skin,1997,Males,75_79,430.0,227.5,. .,. .,. .,. .,C43
316,Actual,Melanoma of the skin,1997,Males,80_84,243.0,224.7,. .,. .,. .,. .,C43
317,Actual,Melanoma of the skin,1997,Males,85_89,94.0,199.2,. .,. .,. .,. .,C43
318,Actual,Melanoma of the skin,1997,Males,90+,27.0,164.5,. .,. .,. .,. .,C43
319,Actual,Melanoma of the skin,1997,Males,All ages combined,4696.0,51.3,56.3,66.6,44.2,39.9,C43
320,Actual,Melanoma of the skin,1998,Males,00_04,0.0,0.0,. .,. .,. .,. .,C43
321,Actual,Melanoma of the skin,1998,Males,05_09,1.0,0.1,. .,. .,. .,. .,C43
322,Actual,Melanoma of the skin,1998,Males,10_14,6.0,0.9,. .,. .,. .,. .,C43
323,Actual,Melanoma of the skin,1998,Males,15_19,28.0,4.3,. .,. .,. .,. .,C43
324,Actual,Melanoma of the skin,1998,Males,20_24,60.0,9.0,. .,. .,. .,. .,C43
325,Actual,Melanoma of the skin,1998,Males,25_29,121.0,16.6,. .,. .,. .,. .,C43
326,Actual,Melanoma of the skin,1998,Males,30_34,160.0,22.9,. .,. .,. .,. .,C43
327,Actual,Melanoma of the skin,1998,Males,35_39,233.0,31.4,. .,. .,. .,. .,C43
328,Actual,Melanoma of the skin,1998,Males,40_44,261.0,37.8,. .,. .,. .,. .,C43
329,Actual,Melanoma of the skin,1998,Males,45_49,402.0,61.7,. .,. .,. .,. .,C43
330,Actual,Melanoma of the skin,1998,Males,50_54,467.0,79.3,. .,. .,. .,. .,C43
331,Actual,Melanoma of the skin,1998,Males,55_59,446.0,99.9,. .,. .,. .,. .,C43
332,Actual,Melanoma of the skin,1998,Males,60_64,428.0,115.7,. .,. .,. .,. .,C43
333,Actual,Melanoma of the skin,1998,Males,65_69,503.0,150.8,. .,. .,. .,. .,C43
334,Actual,Melanoma of the skin,1998,Males,70_74,514.0,179.3,. .,. .,. .,. .,C43
335,Actual,Melanoma of the skin,1998,Males,75_79,459.0,229.9,. .,. .,. .,. .,C43
336,Actual,Melanoma of the skin,1998,Males,80_84,244.0,221.5,. .,. .,. .,. .,C43
337,Actual,Melanoma of the skin,1998,Males,85_89,114.0,226.7,. .,. .,. .,. .,C43
338,Actual,Melanoma of the skin,1998,Males,90+,34.0,193.5,. .,. .,. .,. .,C43
339,Actual,Melanoma of the skin,1998,Males,All ages combined,4482.0,48.5,53,63,41.1,37,C43
340,Actual,Melanoma of the skin,1999,Males,00_04,0.0,0.0,. .,. .,. .,. .,C43
341,Actual,Melanoma of the skin,1999,Males,05_09,2.0,0.3,. .,. .,. .,. .,C43
342,Actual,Melanoma of the skin,1999,Males,10_14,2.0,0.3,. .,. .,. .,. .,C43
343,Actual,Melanoma of the skin,1999,Males,15_19,44.0,6.7,. .,. .,. .,. .,C43
344,Actual,Melanoma of the skin,1999,Males,20_24,69.0,10.5,. .,. .,. .,. .,C43
345,Actual,Melanoma of the skin,1999,Males,25_29,125.0,17.2,. .,. .,. .,. .,C43
346,Actual,Melanoma of the skin,1999,Males,30_34,172.0,24.7,. .,. .,. .,. .,C43
347,Actual,Melanoma of the skin,1999,Males,35_39,245.0,32.8,. .,. .,. .,. .,C43
348,Actual,Melanoma of the skin,1999,Males,40_44,295.0,42.0,. .,. .,. .,. .,C43
349,Actual,Melanoma of the skin,1999,Males,45_49,400.0,60.7,. .,. .,. .,. .,C43
350,Actual,Melanoma of the skin,1999,Males,50_54,445.0,72.9,. .,. .,. .,. .,C43
351,Actual,Melanoma of the skin,1999,Males,55_59,453.0,97.1,. .,. .,. .,. .,C43
352,Actual,Melanoma of the skin,1999,Males,60_64,479.0,125.2,. .,. .,. .,. .,C43
353,Actual,Melanoma of the skin,1999,Males,65_69,497.0,149.8,. .,. .,. .,. .,C43
354,Actual,Melanoma of the skin,1999,Males,70_74,580.0,198.1,. .,. .,. .,. .,C43
355,Actual,Melanoma of the skin,1999,Males,75_79,474.0,224.7,. .,. .,. .,. .,C43
356,Actual,Melanoma of the skin,1999,Males,80_84,289.0,258.2,. .,. .,. .,. .,C43
357,Actual,Melanoma of the skin,1999,Males,85_89,121.0,226.6,. .,. .,. .,. .,C43
358,Actual,Melanoma of the skin,1999,Males,90+,44.0,231.9,. .,. .,. .,. .,C43
359,Actual,Melanoma of the skin,1999,Males,All ages combined,4736.0,50.7,54.8,65.4,42.5,38.2,C43
360,Actual,Melanoma of the skin,2000,Males,00_04,0.0,0.0,. .,. .,. .,. .,C43
361,Actual,Melanoma of the skin,2000,Males,05_09,0.0,0.0,. .,. .,. .,. .,C43
362,Actual,Melanoma of the skin,2000,Males,10_14,5.0,0.7,. .,. .,. .,. .,C43
363,Actual,Melanoma of the skin,2000,Males,15_19,34.0,5.1,. .,. .,. .,. .,C43
364,Actual,Melanoma of the skin,2000,Males,20_24,71.0,10.9,. .,. .,. .,. .,C43
365,Actual,Melanoma of the skin,2000,Males,25_29,131.0,18.3,. .,. .,. .,. .,C43
366,Actual,Melanoma of the skin,2000,Males,30_34,166.0,23.6,. .,. .,. .,. .,C43
367,Actual,Melanoma of the skin,2000,Males,35_39,229.0,30.8,. .,. .,. .,. .,C43
368,Actual,Melanoma of the skin,2000,Males,40_44,326.0,45.5,. .,. .,. .,. .,C43
369,Actual,Melanoma of the skin,2000,Males,45_49,400.0,60.3,. .,. .,. .,. .,C43
370,Actual,Melanoma of the skin,2000,Males,50_54,470.0,74.5,. .,. .,. .,. .,C43
371,Actual,Melanoma of the skin,2000,Males,55_59,486.0,99.8,. .,. .,. .,. .,C43
372,Actual,Melanoma of the skin,2000,Males,60_64,487.0,122.3,. .,. .,. .,. .,C43
373,Actual,Melanoma of the skin,2000,Males,65_69,489.0,148.2,. .,. .,. .,. .,C43
374,Actual,Melanoma of the skin,2000,Males,70_74,621.0,208.6,. .,. .,. .,. .,C43
375,Actual,Melanoma of the skin,2000,Males,75_79,492.0,225.5,. .,. .,. .,. .,C43
376,Actual,Melanoma of the skin,2000,Males,80_84,296.0,250.4,. .,. .,. .,. .,C43
377,Actual,Melanoma of the skin,2000,Males,85_89,133.0,235.7,. .,. .,. .,. .,C43
378,Actual,Melanoma of the skin,2000,Males,90+,54.0,262.1,. .,. .,. .,. .,C43
379,Actual,Melanoma of the skin,2000,Males,All ages combined,4890.0,51.8,55.4,66.1,42.8,38.4,C43
380,Actual,Melanoma of the skin,2001,Males,00_04,0.0,0.0,. .,. .,. .,. .,C43
381,Actual,Melanoma of the skin,2001,Males,05_09,0.0,0.0,. .,. .,. .,. .,C43
382,Actual,Melanoma of the skin,2001,Males,10_14,7.0,1.0,. .,. .,. .,. .,C43
383,Actual,Melanoma of the skin,2001,Males,15_19,42.0,6.1,. .,. .,. .,. .,C43
384,Actual,Melanoma of the skin,2001,Males,20_24,54.0,8.3,. .,. .,. .,. .,C43
385,Actual,Melanoma of the skin,2001,Males,25_29,134.0,19.3,. .,. .,. .,. .,C43
386,Actual,Melanoma of the skin,2001,Males,30_34,163.0,22.6,. .,. .,. .,. .,C43
387,Actual,Melanoma of the skin,2001,Males,35_39,238.0,32.3,. .,. .,. .,. .,C43
388,Actual,Melanoma of the skin,2001,Males,40_44,298.0,40.8,. .,. .,. .,. .,C43
389,Actual,Melanoma of the skin,2001,Males,45_49,407.0,60.7,. .,. .,. .,. .,C43
390,Actual,Melanoma of the skin,2001,Males,50_54,515.0,79.5,. .,. .,. .,. .,C43
391,Actual,Melanoma of the skin,2001,Males,55_59,532.0,104.4,. .,. .,. .,. .,C43
392,Actual,Melanoma of the skin,2001,Males,60_64,476.0,115.8,. .,. .,. .,. .,C43
393,Actual,Melanoma of the skin,2001,Males,65_69,543.0,162.9,. .,. .,. .,. .,C43
394,Actual,Melanoma of the skin,2001,Males,70_74,590.0,195.7,. .,. .,. .,. .,C43
395,Actual,Melanoma of the skin,2001,Males,75_79,565.0,250.2,. .,. .,. .,. .,C43
396,Actual,Melanoma of the skin,2001,Males,80_84,329.0,258.3,. .,. .,. .,. .,C43
397,Actual,Melanoma of the skin,2001,Males,85_89,148.0,250.7,. .,. .,. .,. .,C43
398,Actual,Melanoma of the skin,2001,Males,90+,60.0,268.8,. .,. .,. .,. .,C43
399,Actual,Melanoma of the skin,2001,Males,All ages combined,5101.0,53.3,56.4,67.5,43.4,38.9,C43
400,Actual,Melanoma of the skin,2002,Males,00_04,1.0,0.2,. .,. .,. .,. .,C43
401,Actual,Melanoma of the skin,2002,Males,05_09,0.0,0.0,. .,. .,. .,. .,C43
402,Actual,Melanoma of the skin,2002,Males,10_14,3.0,0.4,. .,. .,. .,. .,C43
403,Actual,Melanoma of the skin,2002,Males,15_19,37.0,5.4,. .,. .,. .,. .,C43
404,Actual,Melanoma of the skin,2002,Males,20_24,76.0,11.4,. .,. .,. .,. .,C43
405,Actual,Melanoma of the skin,2002,Males,25_29,110.0,16.1,. .,. .,. .,. .,C43
406,Actual,Melanoma of the skin,2002,Males,30_34,178.0,24.1,. .,. .,. .,. .,C43
407,Actual,Melanoma of the skin,2002,Males,35_39,228.0,31.3,. .,. .,. .,. .,C43
408,Actual,Melanoma of the skin,2002,Males,40_44,380.0,51.0,. .,. .,. .,. .,C43
409,Actual,Melanoma of the skin,2002,Males,45_49,426.0,62.5,. .,. .,. .,. .,C43
410,Actual,Melanoma of the skin,2002,Males,50_54,538.0,83.5,. .,. .,. .,. .,C43
411,Actual,Melanoma of the skin,2002,Males,55_59,595.0,109.0,. .,. .,. .,. .,C43
412,Actual,Melanoma of the skin,2002,Males,60_64,618.0,146.1,. .,. .,. .,. .,C43
413,Actual,Melanoma of the skin,2002,Males,65_69,542.0,158.8,. .,. .,. .,. .,C43
414,Actual,Melanoma of the skin,2002,Males,70_74,719.0,238.5,. .,. .,. .,. .,C43
415,Actual,Melanoma of the skin,2002,Males,75_79,559.0,241.7,. .,. .,. .,. .,C43
416,Actual,Melanoma of the skin,2002,Males,80_84,363.0,267.4,. .,. .,. .,. .,C43
417,Actual,Melanoma of the skin,2002,Males,85_89,190.0,309.5,. .,. .,. .,. .,C43
418,Actual,Melanoma of the skin,2002,Males,90+,57.0,245.2,. .,. .,. .,. .,C43
419,Actual,Melanoma of the skin,2002,Males,All ages combined,5620.0,58.1,60.7,72.7,46.7,42,C43
420,Actual,Melanoma of the skin,2003,Males,00_04,1.0,0.2,. .,. .,. .,. .,C43
421,Actual,Melanoma of the skin,2003,Males,05_09,0.0,0.0,. .,. .,. .,. .,C43
422,Actual,Melanoma of the skin,2003,Males,10_14,4.0,0.6,. .,. .,. .,. .,C43
423,Actual,Melanoma of the skin,2003,Males,15_19,33.0,4.8,. .,. .,. .,. .,C43
424,Actual,Melanoma of the skin,2003,Males,20_24,56.0,8.2,. .,. .,. .,. .,C43
425,Actual,Melanoma of the skin,2003,Males,25_29,110.0,16.3,. .,. .,. .,. .,C43
426,Actual,Melanoma of the skin,2003,Males,30_34,167.0,22.3,. .,. .,. .,. .,C43
427,Actual,Melanoma of the skin,2003,Males,35_39,232.0,32.2,. .,. .,. .,. .,C43
428,Actual,Melanoma of the skin,2003,Males,40_44,313.0,41.4,. .,. .,. .,. .,C43
429,Actual,Melanoma of the skin,2003,Males,45_49,398.0,57.5,. .,. .,. .,. .,C43
430,Actual,Melanoma of the skin,2003,Males,50_54,543.0,83.9,. .,. .,. .,. .,C43
431,Actual,Melanoma of the skin,2003,Males,55_59,697.0,120.6,. .,. .,. .,. .,C43
432,Actual,Melanoma of the skin,2003,Males,60_64,533.0,122.8,. .,. .,. .,. .,C43
433,Actual,Melanoma of the skin,2003,Males,65_69,544.0,155.1,. .,. .,. .,. .,C43
434,Actual,Melanoma of the skin,2003,Males,70_74,630.0,210.6,. .,. .,. .,. .,C43
435,Actual,Melanoma of the skin,2003,Males,75_79,652.0,274.4,. .,. .,. .,. .,C43
436,Actual,Melanoma of the skin,2003,Males,80_84,406.0,282.0,. .,. .,. .,. .,C43
437,Actual,Melanoma of the skin,2003,Males,85_89,195.0,310.4,. .,. .,. .,. .,C43
438,Actual,Melanoma of the skin,2003,Males,90+,64.0,263.2,. .,. .,. .,. .,C43
439,Actual,Melanoma of the skin,2003,Males,All ages combined,5578.0,57.0,59.1,71,45,40.1,C43
440,Actual,Melanoma of the skin,2004,Males,00_04,0.0,0.0,. .,. .,. .,. .,C43
441,Actual,Melanoma of the skin,2004,Males,05_09,0.0,0.0,. .,. .,. .,. .,C43
442,Actual,Melanoma of the skin,2004,Males,10_14,4.0,0.6,. .,. .,. .,. .,C43
443,Actual,Melanoma of the skin,2004,Males,15_19,31.0,4.4,. .,. .,. .,. .,C43
444,Actual,Melanoma of the skin,2004,Males,20_24,79.0,11.2,. .,. .,. .,. .,C43
445,Actual,Melanoma of the skin,2004,Males,25_29,116.0,17.2,. .,. .,. .,. .,C43
446,Actual,Melanoma of the skin,2004,Males,30_34,195.0,26.0,. .,. .,. .,. .,C43
447,Actual,Melanoma of the skin,2004,Males,35_39,206.0,28.6,. .,. .,. .,. .,C43
448,Actual,Melanoma of the skin,2004,Males,40_44,274.0,36.1,. .,. .,. .,. .,C43
449,Actual,Melanoma of the skin,2004,Males,45_49,374.0,52.9,. .,. .,. .,. .,C43
450,Actual,Melanoma of the skin,2004,Males,50_54,494.0,75.7,. .,. .,. .,. .,C43
451,Actual,Melanoma of the skin,2004,Males,55_59,627.0,104.9,. .,. .,. .,. .,C43
452,Actual,Melanoma of the skin,2004,Males,60_64,610.0,135.4,. .,. .,. .,. .,C43
453,Actual,Melanoma of the skin,2004,Males,65_69,629.0,174.2,. .,. .,. .,. .,C43
454,Actual,Melanoma of the skin,2004,Males,70_74,593.0,199.2,. .,. .,. .,. .,C43
455,Actual,Melanoma of the skin,2004,Males,75_79,615.0,253.1,. .,. .,. .,. .,C43
456,Actual,Melanoma of the skin,2004,Males,80_84,487.0,320.0,. .,. .,. .,. .,C43
457,Actual,Melanoma of the skin,2004,Males,85_89,190.0,296.3,. .,. .,. .,. .,C43
458,Actual,Melanoma of the skin,2004,Males,90+,78.0,303.9,. .,. .,. .,. .,C43
459,Actual,Melanoma of the skin,2004,Males,All ages combined,5602.0,56.6,58.2,70.6,44.4,39.6,C43
460,Actual,Melanoma of the skin,2005,Males,00_04,1.0,0.2,. .,. .,. .,. .,C43
461,Actual,Melanoma of the skin,2005,Males,05_09,2.0,0.3,. .,. .,. .,. .,C43
462,Actual,Melanoma of the skin,2005,Males,10_14,2.0,0.3,. .,. .,. .,. .,C43
463,Actual,Melanoma of the skin,2005,Males,15_19,32.0,4.5,. .,. .,. .,. .,C43
464,Actual,Melanoma of the skin,2005,Males,20_24,58.0,8.1,. .,. .,. .,. .,C43
465,Actual,Melanoma of the skin,2005,Males,25_29,122.0,17.9,. .,. .,. .,. .,C43
466,Actual,Melanoma of the skin,2005,Males,30_34,172.0,23.1,. .,. .,. .,. .,C43
467,Actual,Melanoma of the skin,2005,Males,35_39,227.0,31.1,. .,. .,. .,. .,C43
468,Actual,Melanoma of the skin,2005,Males,40_44,316.0,41.7,. .,. .,. .,. .,C43
469,Actual,Melanoma of the skin,2005,Males,45_49,447.0,62.1,. .,. .,. .,. .,C43
470,Actual,Melanoma of the skin,2005,Males,50_54,523.0,79.4,. .,. .,. .,. .,C43
471,Actual,Melanoma of the skin,2005,Males,55_59,706.0,114.7,. .,. .,. .,. .,C43
472,Actual,Melanoma of the skin,2005,Males,60_64,658.0,140.1,. .,. .,. .,. .,C43
473,Actual,Melanoma of the skin,2005,Males,65_69,678.0,181.8,. .,. .,. .,. .,C43
474,Actual,Melanoma of the skin,2005,Males,70_74,666.0,224.2,. .,. .,. .,. .,C43
475,Actual,Melanoma of the skin,2005,Males,75_79,689.0,278.7,. .,. .,. .,. .,C43
476,Actual,Melanoma of the skin,2005,Males,80_84,507.0,320.3,. .,. .,. .,. .,C43
477,Actual,Melanoma of the skin,2005,Males,85_89,242.0,349.6,. .,. .,. .,. .,C43
478,Actual,Melanoma of the skin,2005,Males,90+,91.0,333.6,. .,. .,. .,. .,C43
479,Actual,Melanoma of the skin,2005,Males,All ages combined,6139.0,61.3,62.4,75.8,47.4,42.3,C43
480,Actual,Melanoma of the skin,2006,Males,00_04,0.0,0.0,. .,. .,. .,. .,C43
481,Actual,Melanoma of the skin,2006,Males,05_09,0.0,0.0,. .,. .,. .,. .,C43
482,Actual,Melanoma of the skin,2006,Males,10_14,3.0,0.4,. .,. .,. .,. .,C43
483,Actual,Melanoma of the skin,2006,Males,15_19,31.0,4.3,. .,. .,. .,. .,C43
484,Actual,Melanoma of the skin,2006,Males,20_24,60.0,8.1,. .,. .,. .,. .,C43
485,Actual,Melanoma of the skin,2006,Males,25_29,110.0,15.8,. .,. .,. .,. .,C43
486,Actual,Melanoma of the skin,2006,Males,30_34,171.0,23.3,. .,. .,. .,. .,C43
487,Actual,Melanoma of the skin,2006,Males,35_39,224.0,29.9,. .,. .,. .,. .,C43
488,Actual,Melanoma of the skin,2006,Males,40_44,310.0,41.2,. .,. .,. .,. .,C43
489,Actual,Melanoma of the skin,2006,Males,45_49,409.0,55.9,. .,. .,. .,. .,C43
490,Actual,Melanoma of the skin,2006,Males,50_54,500.0,74.6,. .,. .,. .,. .,C43
491,Actual,Melanoma of the skin,2006,Males,55_59,692.0,110.0,. .,. .,. .,. .,C43
492,Actual,Melanoma of the skin,2006,Males,60_64,664.0,135.3,. .,. .,. .,. .,C43
493,Actual,Melanoma of the skin,2006,Males,65_69,691.0,180.9,. .,. .,. .,. .,C43
494,Actual,Melanoma of the skin,2006,Males,70_74,693.0,230.7,. .,. .,. .,. .,C43
495,Actual,Melanoma of the skin,2006,Males,75_79,726.0,290.4,. .,. .,. .,. .,C43
496,Actual,Melanoma of the skin,2006,Males,80_84,476.0,289.5,. .,. .,. .,. .,C43
497,Actual,Melanoma of the skin,2006,Males,85_89,242.0,324.2,. .,. .,. .,. .,C43
498,Actual,Melanoma of the skin,2006,Males,90+,103.0,359.8,. .,. .,. .,. .,C43
499,Actual,Melanoma of the skin,2006,Males,All ages combined,6105.0,60.1,60.8,74.1,46,41,C43
500,Actual,Melanoma of the skin,2007,Males,00_04,0.0,0.0,. .,. .,. .,. .,C43
501,Actual,Melanoma of the skin,2007,Males,05_09,0.0,0.0,. .,. .,. .,. .,C43
502,Actual,Melanoma of the skin,2007,Males,10_14,3.0,0.4,. .,. .,. .,. .,C43
503,Actual,Melanoma of the skin,2007,Males,15_19,17.0,2.3,. .,. .,. .,. .,C43
504,Actual,Melanoma of the skin,2007,Males,20_24,56.0,7.4,. .,. .,. .,. .,C43
505,Actual,Melanoma of the skin,2007,Males,25_29,86.0,11.9,. .,. .,. .,. .,C43
506,Actual,Melanoma of the skin,2007,Males,30_34,156.0,21.5,. .,. .,. .,. .,C43
507,Actual,Melanoma of the skin,2007,Males,35_39,191.0,24.7,. .,. .,. .,. .,C43
508,Actual,Melanoma of the skin,2007,Males,40_44,243.0,32.5,. .,. .,. .,. .,C43
509,Actual,Melanoma of the skin,2007,Males,45_49,402.0,53.8,. .,. .,. .,. .,C43
510,Actual,Melanoma of the skin,2007,Males,50_54,528.0,77.4,. .,. .,. .,. .,C43
511,Actual,Melanoma of the skin,2007,Males,55_59,676.0,108.0,. .,. .,. .,. .,C43
512,Actual,Melanoma of the skin,2007,Males,60_64,736.0,139.2,. .,. .,. .,. .,C43
513,Actual,Melanoma of the skin,2007,Males,65_69,707.0,178.0,. .,. .,. .,. .,C43
514,Actual,Melanoma of the skin,2007,Males,70_74,682.0,221.2,. .,. .,. .,. .,C43
515,Actual,Melanoma of the skin,2007,Males,75_79,645.0,256.6,. .,. .,. .,. .,C43
516,Actual,Melanoma of the skin,2007,Males,80_84,539.0,316.7,. .,. .,. .,. .,C43
517,Actual,Melanoma of the skin,2007,Males,85_89,271.0,335.9,. .,. .,. .,. .,C43
518,Actual,Melanoma of the skin,2007,Males,90+,99.0,327.4,. .,. .,. .,. .,C43
519,Actual,Melanoma of the skin,2007,Males,All ages combined,6037.0,58.3,58.3,71.5,43.9,39.1,C43
520,Actual,Melanoma of the skin,2008,Males,00_04,0.0,0.0,. .,. .,. .,. .,C43
521,Actual,Melanoma of the skin,2008,Males,05_09,1.0,0.1,. .,. .,. .,. .,C43
522,Actual,Melanoma of the skin,2008,Males,10_14,3.0,0.4,. .,. .,. .,. .,C43
523,Actual,Melanoma of the skin,2008,Males,15_19,22.0,3.0,. .,. .,. .,. .,C43
524,Actual,Melanoma of the skin,2008,Males,20_24,59.0,7.5,. .,. .,. .,. .,C43
525,Actual,Melanoma of the skin,2008,Males,25_29,87.0,11.5,. .,. .,. .,. .,C43
526,Actual,Melanoma of the skin,2008,Males,30_34,141.0,19.4,. .,. .,. .,. .,C43
527,Actual,Melanoma of the skin,2008,Males,35_39,254.0,32.2,. .,. .,. .,. .,C43
528,Actual,Melanoma of the skin,2008,Males,40_44,313.0,42.0,. .,. .,. .,. .,C43
529,Actual,Melanoma of the skin,2008,Males,45_49,410.0,53.8,. .,. .,. .,. .,C43
530,Actual,Melanoma of the skin,2008,Males,50_54,567.0,81.8,. .,. .,. .,. .,C43
531,Actual,Melanoma of the skin,2008,Males,55_59,668.0,105.8,. .,. .,. .,. .,C43
532,Actual,Melanoma of the skin,2008,Males,60_64,800.0,142.9,. .,. .,. .,. .,C43
533,Actual,Melanoma of the skin,2008,Males,65_69,778.0,189.3,. .,. .,. .,. .,C43
534,Actual,Melanoma of the skin,2008,Males,70_74,660.0,207.8,. .,. .,. .,. .,C43
535,Actual,Melanoma of the skin,2008,Males,75_79,689.0,273.9,. .,. .,. .,. .,C43
536,Actual,Melanoma of the skin,2008,Males,80_84,649.0,368.6,. .,. .,. .,. .,C43
537,Actual,Melanoma of the skin,2008,Males,85_89,317.0,368.5,. .,. .,. .,. .,C43
538,Actual,Melanoma of the skin,2008,Males,90+,110.0,351.3,. .,. .,. .,. .,C43
539,Actual,Melanoma of the skin,2008,Males,All ages combined,6528.0,61.7,61.6,75.3,46.2,41,C43
540,Actual,Melanoma of the skin,2009,Males,00_04,1.0,0.1,. .,. .,. .,. .,C43
541,Actual,Melanoma of the skin,2009,Males,05_09,0.0,0.0,. .,. .,. .,. .,C43
542,Actual,Melanoma of the skin,2009,Males,10_14,9.0,1.3,. .,. .,. .,. .,C43
543,Actual,Melanoma of the skin,2009,Males,15_19,27.0,3.6,. .,. .,. .,. .,C43
544,Actual,Melanoma of the skin,2009,Males,20_24,48.0,5.9,. .,. .,. .,. .,C43
545,Actual,Melanoma of the skin,2009,Males,25_29,101.0,12.6,. .,. .,. .,. .,C43
546,Actual,Melanoma of the skin,2009,Males,30_34,148.0,20.0,. .,. .,. .,. .,C43
547,Actual,Melanoma of the skin,2009,Males,35_39,256.0,32.1,. .,. .,. .,. .,C43
548,Actual,Melanoma of the skin,2009,Males,40_44,299.0,39.8,. .,. .,. .,. .,C43
549,Actual,Melanoma of the skin,2009,Males,45_49,385.0,50.0,. .,. .,. .,. .,C43
550,Actual,Melanoma of the skin,2009,Males,50_54,553.0,78.0,. .,. .,. .,. .,C43
551,Actual,Melanoma of the skin,2009,Males,55_59,691.0,108.1,. .,. .,. .,. .,C43
552,Actual,Melanoma of the skin,2009,Males,60_64,811.0,139.9,. .,. .,. .,. .,C43
553,Actual,Melanoma of the skin,2009,Males,65_69,757.0,175.9,. .,. .,. .,. .,C43
554,Actual,Melanoma of the skin,2009,Males,70_74,795.0,241.2,. .,. .,. .,. .,C43
555,Actual,Melanoma of the skin,2009,Males,75_79,711.0,281.5,. .,. .,. .,. .,C43
556,Actual,Melanoma of the skin,2009,Males,80_84,567.0,313.3,. .,. .,. .,. .,C43
557,Actual,Melanoma of the skin,2009,Males,85_89,333.0,364.0,. .,. .,. .,. .,C43
